# source_page	target	reason	branch	measure
# page-map v2 - GENERIERT von page-structure-advice.py v1.3.0, REVIEWED und korrigiert 2026-08-28 (Session-Agent):
#   Anker mechanisch aus subject:-Frontmatter der Quellseiten aufgeloest; Familien-Index -> profiles.md-Sektionen;
#   Terminologien -> value-sets (code-systems per M9 entfernt); UML -> uml-diagrams (Template-Seite); Leerseiten RETIRED.
#   Menschliche Endabnahme der Map: Gate B (②-Queue).
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Provokationstest/Index.page.md	input/pagecontent/profiles.md	family overview - h3 section on profiles.md	2	REVIEWED: Seite besteht nur aus der Ueberschrift; wird Familiensektion
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Index.page.md	input/pagecontent/profiles.md	family overview - h3 section on profiles.md	2	REVIEWED: Seite besteht nur aus der Ueberschrift; wird Familiensektion
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Umgebungsvariablen/Index.page.md	input/pagecontent/profiles.md	family overview - h3 section on profiles.md	2	REVIEWED: Seite besteht nur aus der Ueberschrift; wird Familiensektion
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Observation/FRC.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-frc-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-frc
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Observation/RVL.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-rvl-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-rvl
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Observation/RVLTLC.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-rvl-tlc-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-rvl-tlc
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Observation/R_tot.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-r-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-r
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Observation/TLC.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-tlc-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-tlc
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Observation/sG_tot.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-sg-total-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-sg-total
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Observation/sR_eff.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-r-effektiv-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-r-effektiv
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Observation/sR_tot.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-r-spezifisch-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-r-spezifisch
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Procedure.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-bodyplethysmographie-messung-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-bodyplethysmographie-messung
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Bodyplethysmographie/Report.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-bodyplethysmographie-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-bodyplethysmographie
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Diffusion/Observation/DLCO.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-dlco-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-dlco
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Diffusion/Observation/DLCOc.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-dlcoc-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-dlcoc
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Diffusion/Observation/Hb.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-hb-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-hb
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Diffusion/Observation/KCO.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-kco-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-kco
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Diffusion/Observation/KCOc.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-kcoc-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-kcoc
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Diffusion/Observation/TA.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-transferkoeffizient-intro.md	content about one artefact - subject-URL der Quelle EXISTIERT NICHT (mii-pr-lungenfunktion-ta); naechstliegendes Artefakt transferkoeffizient	1	REVIEWED+TODO:REVIEW: toter subject-Anker (Quell-Defekt, Triage)
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Diffusion/Observation/VA.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-va-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-va
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Diffusion/Procedure.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-diffusion-messung-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-diffusion-messung
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Diffusion/Report.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-diffusion-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-diffusion
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Provokationstest/Observation/FEV.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-fev-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-fev
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Provokationstest/Procedure.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-provokationstest-messung-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-provokationstest-messung
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Provokationstest/Report.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-provokationstest-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-provokationstest
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/BF.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-bf-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-bf
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/FEV.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-fev-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-fev
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/FEVFVC.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-fev-fvc-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-fev-fvc
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/FEVVC.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-fev1-vc-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-fev1-vc
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/FIV.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-fiv-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-fiv
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/FVC.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-fvc-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-fvc
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/IC.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-ic-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-ic
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/MEF.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-mef-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-mef
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/PEF.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-pef-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-pef
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/RV.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-irv-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-irv (URL-Tail mii-pr-lungenfunktion-rv != id mii-pr-lungenfunktion-irv - Quell-Sonderfall)
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Observation/VC.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-vc-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-vc
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Procedure.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-spirometrie-messung-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-spirometrie-messung
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Spirometrie/Report.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-spirometrie-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-spirometrie
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Umgebungsvariablen/CO2-Konzentration.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-co2-konzentration-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-co2-konzentration
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Umgebungsvariablen/Luftfeuchtigkeit.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-luftfeuchtigkeit-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-luftfeuchtigkeit
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Umgebungsvariablen/Lufttemperatur.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-lufttemperatur-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-lufttemperatur
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Umgebungsvariablen/Umgebung.page.md	input/intro-notes/StructureDefinition-mii-pr-lungenfunktion-umgebung-intro.md	content about one artefact - its intro note (subject-Frontmatter der Quellseite)	1	REVIEWED: subject-URL mechanisch aufgeloest -> mii-pr-lungenfunktion-umgebung
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Provokationstest/Observation/FEV.page copy.md	RETIRED	byte-identisches Duplikat von FEV.page.md (nicht in toc.yaml)	5	diff: IDENTISCH; Quell-Aufraeumkandidat (Triage)
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Provokationstest/Observation/FEV.page copy 2.md	RETIRED	byte-identisches Duplikat von FEV.page.md (nicht in toc.yaml)	5	diff: IDENTISCH; Quell-Aufraeumkandidat (Triage)
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Provokationstest/Observation/FEV.page copy 3.md	RETIRED	byte-identisches Duplikat von FEV.page.md (nicht in toc.yaml)	5	diff: IDENTISCH; Quell-Aufraeumkandidat (Triage)
MIIIGModulLungenfunktion/TechnischeImplementierung/FHIR-Profile/Provokationstest/Observation/FEV.page copy 4.md	RETIRED	byte-identisches Duplikat von FEV.page.md (nicht in toc.yaml)	5	diff: IDENTISCH; Quell-Aufraeumkandidat (Triage)
ImplementationGuide-Common/**	RETIRED	geteilte Simplifier-Assets (nur Warning.jpg); referenzierte UML-Bilder existieren im Repo nicht (Quell-Defekt)	5	Verbleib bis Gate D, Retirement danach
